,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category,day_name,cat_weeks
223,2011-01-10,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47.0,Day,Monday,Workday
224,2011-01-10,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45.0,Day,Monday,Workday
225,2011-01-10,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74.0,Day,Monday,Workday
226,2011-01-10,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178.0,Day,Monday,Workday
227,2011-01-10,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155.0,Afternoon,Monday,Workday
228,2011-01-10,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95.0,Afternoon,Monday,Workday
229,2011-01-10,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74.0,Afternoon,Monday,Workday
230,2011-01-10,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38.0,Afternoon,Monday,Workday
231,2011-01-10,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24.0,Afternoon,Monday,Workday
232,2011-01-10,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18.0,Afternoon,Monday,Workday
233,2011-01-11,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12.0,Night,Tuesday,Workday
234,2011-01-11,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3.0,Night,Tuesday,Workday
235,2011-01-11,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3.0,Night,Tuesday,Workday
236,2011-01-11,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6.0,Night,Tuesday,Workday
237,2011-01-11,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27.0,Morning,Tuesday,Workday
238,2011-01-11,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99.0,Morning,Tuesday,Workday
239,2011-01-11,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217.0,Morning,Tuesday,Workday
240,2011-01-11,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130.0,Morning,Tuesday,Workday
241,2011-01-11,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54.0,Morning,Tuesday,Workday
242,2011-01-11,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35.0,Morning,Tuesday,Workday
243,2011-01-11,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57.0,Day,Tuesday,Workday
244,2011-01-11,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52.0,Day,Tuesday,Workday
245,2011-01-11,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63.0,Day,Tuesday,Workday
246,2011-01-11,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47.0,Day,Tuesday,Workday
247,2011-01-11,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76.0,Day,Tuesday,Workday
248,2011-01-11,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136.0,Day,Tuesday,Workday
249,2011-01-11,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95.0,Afternoon,Tuesday,Workday
250,2011-01-11,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51.0,Afternoon,Tuesday,Workday
251,2011-01-11,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32.0,Afternoon,Tuesday,Workday
252,2011-01-11,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20.0,Afternoon,Tuesday,Workday
253,2011-01-11,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29.0,Afternoon,Tuesday,Workday
254,2011-01-11,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19.0,Afternoon,Tuesday,Workday
255,2011-01-12,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7.0,Night,Wednesday,Workday
256,2011-01-12,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6.0,Night,Wednesday,Workday
257,2011-01-12,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1.0,Night,Wednesday,Workday
258,2011-01-12,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5.0,Night,Wednesday,Workday
259,2011-01-12,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16.0,Morning,Wednesday,Workday
260,2011-01-12,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54.0,Morning,Wednesday,Workday
261,2011-01-12,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128.0,Morning,Wednesday,Workday
262,2011-01-12,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81.0,Morning,Wednesday,Workday
263,2011-01-12,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39.0,Morning,Wednesday,Workday
264,2011-01-12,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35.0,Morning,Wednesday,Workday
265,2011-01-12,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.4775,3,52,55.0,Day,Wednesday,Workday
266,2011-01-12,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49.0,Day,Wednesday,Workday
267,2011-01-12,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44.0,Day,Wednesday,Workday
268,2011-01-12,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49.0,Day,Wednesday,Workday
269,2011-01-12,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68.0,Day,Wednesday,Workday
270,2011-01-12,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139.0,Day,Wednesday,Workday
271,2011-01-12,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.4775,2,135,137.0,Afternoon,Wednesday,Workday
272,2011-01-12,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83.0,Afternoon,Wednesday,Workday
273,2011-01-12,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56.0,Afternoon,Wednesday,Workday
274,2011-01-12,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57.0,Afternoon,Wednesday,Workday
275,2011-01-12,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33.0,Afternoon,Wednesday,Workday
276,2011-01-12,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20.0,Afternoon,Wednesday,Workday
277,2011-01-13,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7.0,Night,Thursday,Workday
278,2011-01-13,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2.0,Night,Thursday,Workday
279,2011-01-13,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2.0,Night,Thursday,Workday
280,2011-01-13,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3.0,Night,Thursday,Workday
281,2011-01-13,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4.0,Night,Thursday,Workday
282,2011-01-13,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3.0,Night,Thursday,Workday
283,2011-01-13,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28.0,Morning,Thursday,Workday
284,2011-01-13,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72.0,Morning,Thursday,Workday
285,2011-01-13,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202.0,Morning,Thursday,Workday
286,2011-01-13,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139.0,Morning,Thursday,Workday
287,2011-01-13,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38.0,Morning,Thursday,Workday
288,2011-01-13,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37.0,Morning,Thursday,Workday
289,2011-01-13,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52.0,Day,Thursday,Workday
290,2011-01-13,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83.0,Day,Thursday,Workday
291,2011-01-13,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42.0,Day,Thursday,Workday
292,2011-01-13,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60.0,Day,Thursday,Workday
293,2011-01-13,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78.0,Day,Thursday,Workday
294,2011-01-13,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162.0,Day,Thursday,Workday
295,2011-01-13,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144.0,Afternoon,Thursday,Workday
296,2011-01-13,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99.0,Afternoon,Thursday,Workday
297,2011-01-13,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64.0,Afternoon,Thursday,Workday
298,2011-01-13,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40.0,Afternoon,Thursday,Workday
299,2011-01-13,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30.0,Afternoon,Thursday,Workday
300,2011-01-13,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15.0,Afternoon,Thursday,Workday
301,2011-01-14,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14.0,Night,Friday,Workday
302,2011-01-14,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5.0,Night,Friday,Workday
303,2011-01-14,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1.0,Night,Friday,Workday
304,2011-01-14,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1.0,Night,Friday,Workday
305,2011-01-14,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8.0,Night,Friday,Workday
306,2011-01-14,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17.0,Morning,Friday,Workday
307,2011-01-14,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70.0,Morning,Friday,Workday
308,2011-01-14,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158.0,Morning,Friday,Workday
309,2011-01-14,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117.0,Morning,Friday,Workday
310,2011-01-14,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44.0,Morning,Friday,Workday
311,2011-01-14,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53.0,Morning,Friday,Workday
312,2011-01-14,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61.0,Day,Friday,Workday
313,2011-01-14,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77.0,Day,Friday,Workday
314,2011-01-14,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64.0,Day,Friday,Workday
315,2011-01-14,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68.0,Day,Friday,Workday
316,2011-01-14,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90.0,Day,Friday,Workday
317,2011-01-14,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159.0,Day,Friday,Workday
318,2011-01-14,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139.0,Afternoon,Friday,Workday
319,2011-01-14,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92.0,Afternoon,Friday,Workday
320,2011-01-14,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68.0,Afternoon,Friday,Workday
321,2011-01-14,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52.0,Afternoon,Friday,Workday
322,2011-01-14,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36.0,Afternoon,Friday,Workday
323,2011-01-14,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27.0,Afternoon,Friday,Workday
324,2011-01-15,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28.0,Night,Saturday,Weekend
325,2011-01-15,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20.0,Night,Saturday,Weekend
326,2011-01-15,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12.0,Night,Saturday,Weekend
327,2011-01-15,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8.0,Night,Saturday,Weekend
328,2011-01-15,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5.0,Night,Saturday,Weekend
329,2011-01-15,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1.0,Night,Saturday,Weekend
330,2011-01-15,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3.0,Morning,Saturday,Weekend
331,2011-01-15,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10.0,Morning,Saturday,Weekend
332,2011-01-15,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23.0,Morning,Saturday,Weekend
333,2011-01-15,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33.0,Morning,Saturday,Weekend
334,2011-01-15,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59.0,Morning,Saturday,Weekend
335,2011-01-15,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72.0,Morning,Saturday,Weekend
336,2011-01-15,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89.0,Day,Saturday,Weekend
337,2011-01-15,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101.0,Day,Saturday,Weekend
338,2011-01-15,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118.0,Day,Saturday,Weekend
339,2011-01-15,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129.0,Day,Saturday,Weekend
340,2011-01-15,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128.0,Day,Saturday,Weekend
341,2011-01-15,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83.0,Day,Saturday,Weekend
342,2011-01-15,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84.0,Afternoon,Saturday,Weekend
343,2011-01-15,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74.0,Afternoon,Saturday,Weekend
344,2011-01-15,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41.0,Afternoon,Saturday,Weekend
345,2011-01-15,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57.0,Afternoon,Saturday,Weekend
346,2011-01-15,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26.0,Afternoon,Saturday,Weekend
347,2011-01-15,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44.0,Afternoon,Saturday,Weekend
348,2011-01-16,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39.0,Night,Sunday,Weekend
349,2011-01-16,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23.0,Night,Sunday,Weekend
350,2011-01-16,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16.0,Night,Sunday,Weekend
351,2011-01-16,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15.0,Night,Sunday,Weekend
352,2011-01-16,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1.0,Night,Sunday,Weekend
353,2011-01-16,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2.0,Night,Sunday,Weekend
354,2011-01-16,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1.0,Morning,Sunday,Weekend
355,2011-01-16,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3.0,Morning,Sunday,Weekend
356,2011-01-16,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18.0,Morning,Sunday,Weekend
357,2011-01-16,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32.0,Morning,Sunday,Weekend
358,2011-01-16,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79.0,Morning,Sunday,Weekend
359,2011-01-16,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93.0,Morning,Sunday,Weekend
360,2011-01-16,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104.0,Day,Sunday,Weekend
361,2011-01-16,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118.0,Day,Sunday,Weekend
362,2011-01-16,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91.0,Day,Sunday,Weekend
363,2011-01-16,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113.0,Day,Sunday,Weekend
364,2011-01-16,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99.0,Day,Sunday,Weekend
365,2011-01-16,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105.0,Day,Sunday,Weekend
366,2011-01-16,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67.0,Afternoon,Sunday,Weekend
367,2011-01-16,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61.0,Afternoon,Sunday,Weekend
368,2011-01-16,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57.0,Afternoon,Sunday,Weekend
369,2011-01-16,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28.0,Afternoon,Sunday,Weekend
370,2011-01-16,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21.0,Afternoon,Sunday,Weekend
371,2011-01-16,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18.0,Afternoon,Sunday,Weekend
372,2011-01-17,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17.0,Night,Monday,Workday
373,2011-01-17,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16.0,Night,Monday,Workday
374,2011-01-17,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8.0,Night,Monday,Workday
375,2011-01-17,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2.0,Night,Monday,Workday
376,2011-01-17,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3.0,Night,Monday,Workday
377,2011-01-17,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1.0,Night,Monday,Workday
378,2011-01-17,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5.0,Morning,Monday,Workday
379,2011-01-17,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13.0,Morning,Monday,Workday
380,2011-01-17,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33.0,Morning,Monday,Workday
381,2011-01-17,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47.0,Morning,Monday,Workday
382,2011-01-17,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57.0,Morning,Monday,Workday
383,2011-01-17,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64.0,Morning,Monday,Workday
384,2011-01-17,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80.0,Day,Monday,Workday
385,2011-01-17,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93.0,Day,Monday,Workday
386,2011-01-17,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86.0,Day,Monday,Workday
387,2011-01-17,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93.0,Day,Monday,Workday
388,2011-01-17,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82.0,Day,Monday,Workday
389,2011-01-17,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71.0,Day,Monday,Workday
390,2011-01-17,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92.0,Afternoon,Monday,Workday
391,2011-01-17,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60.0,Afternoon,Monday,Workday
392,2011-01-17,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33.0,Afternoon,Monday,Workday
393,2011-01-17,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27.0,Afternoon,Monday,Workday
394,2011-01-17,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13.0,Afternoon,Monday,Workday
395,2011-01-17,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4.0,Afternoon,Monday,Workday
396,2011-01-18,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3.0,Day,Tuesday,Workday
397,2011-01-18,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22.0,Day,Tuesday,Workday
398,2011-01-18,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28.0,Day,Tuesday,Workday
399,2011-01-18,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35.0,Day,Tuesday,Workday
400,2011-01-18,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61.0,Day,Tuesday,Workday
401,2011-01-18,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125.0,Day,Tuesday,Workday
402,2011-01-18,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133.0,Afternoon,Tuesday,Workday
403,2011-01-18,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99.0,Afternoon,Tuesday,Workday
404,2011-01-18,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83.0,Afternoon,Tuesday,Workday
405,2011-01-18,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41.0,Afternoon,Tuesday,Workday
406,2011-01-18,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33.0,Afternoon,Tuesday,Workday
407,2011-01-18,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20.0,Afternoon,Tuesday,Workday
408,2011-01-19,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3.0,Night,Wednesday,Workday
409,2011-01-19,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7.0,Night,Wednesday,Workday
410,2011-01-19,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3.0,Night,Wednesday,Workday
411,2011-01-19,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2.0,Night,Wednesday,Workday
412,2011-01-19,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7.0,Night,Wednesday,Workday
413,2011-01-19,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32.0,Morning,Wednesday,Workday
414,2011-01-19,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90.0,Morning,Wednesday,Workday
415,2011-01-19,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197.0,Morning,Wednesday,Workday
416,2011-01-19,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109.0,Morning,Wednesday,Workday
417,2011-01-19,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47.0,Morning,Wednesday,Workday
418,2011-01-19,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52.0,Morning,Wednesday,Workday
419,2011-01-19,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70.0,Day,Wednesday,Workday
420,2011-01-19,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78.0,Day,Wednesday,Workday
421,2011-01-19,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75.0,Day,Wednesday,Workday
422,2011-01-19,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82.0,Day,Wednesday,Workday
423,2011-01-19,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104.0,Day,Wednesday,Workday
424,2011-01-19,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197.0,Day,Wednesday,Workday
425,2011-01-19,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161.0,Afternoon,Wednesday,Workday
426,2011-01-19,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112.0,Afternoon,Wednesday,Workday
427,2011-01-19,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76.0,Afternoon,Wednesday,Workday
428,2011-01-19,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59.0,Afternoon,Wednesday,Workday
429,2011-01-19,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59.0,Afternoon,Wednesday,Workday
430,2011-01-19,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28.0,Afternoon,Wednesday,Workday
431,2011-01-20,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13.0,Night,Thursday,Workday
432,2011-01-20,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5.0,Night,Thursday,Workday
433,2011-01-20,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2.0,Night,Thursday,Workday
434,2011-01-20,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1.0,Night,Thursday,Workday
435,2011-01-20,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1.0,Night,Thursday,Workday
436,2011-01-20,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6.0,Night,Thursday,Workday
437,2011-01-20,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35.0,Morning,Thursday,Workday
438,2011-01-20,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101.0,Morning,Thursday,Workday
439,2011-01-20,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249.0,Morning,Thursday,Workday
440,2011-01-20,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143.0,Morning,Thursday,Workday
441,2011-01-20,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57.0,Morning,Thursday,Workday
442,2011-01-20,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68.0,Morning,Thursday,Workday
443,2011-01-20,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84.0,Day,Thursday,Workday
444,2011-01-20,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98.0,Day,Thursday,Workday
445,2011-01-20,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81.0,Day,Thursday,Workday
446,2011-01-20,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70.0,Day,Thursday,Workday
